air_date,season,episode_overall,episode_in_season,song,original_artist,genre,original_release_year,years_since_release,performed_by,is_cameo,duet_with,version_covered,rerun,video_id,video_url,video_source,video_title,video_views,video_seconds
2024-12-18,6,941,59,Christmas Eve,Kelly Clarkson,Pop,2017,7,Kelly Clarkson,no,,,no,eboc8bRf1Wg,https://www.youtube.com/watch?v=eboc8bRf1Wg,KC Videos archive,Kellyoke | Christmas Eve (Kelly Clarkson),764,107
2024-12-19,6,942,60,White Christmas,Jonathan McReynolds,Pop,1942,82,Jonathan McReynolds,yes,,,no,,,,,,
2024-12-20,6,943,61,"Santa, Can't You Hear Me",Kelly Clarkson & Ariana Grande,Pop,2022,2,Kelly Clarkson,no,,,no,9yQMzrUVxBs,https://www.youtube.com/watch?v=9yQMzrUVxBs,KC Videos archive,"Kellyoke |  Santa, Can't You Hear Me (Ariana Grande & Kelly Clarkson)",1100,128
2025-01-06,6,944,62,Dancing on Glass,St. Lucia,Electronic,,,Kelly Clarkson,no,,,no,Me_l_Edgvsc,https://www.youtube.com/watch?v=Me_l_Edgvsc,KC Videos archive,Kellyoke | Dancing On Glass (St  Lucia),3400,124
2025-01-07,6,945,63,Too Sweet,Hozier,R&B / Soul,2024,1,Kelly Clarkson,no,,,no,Ju6wRvUliNo,https://www.youtube.com/watch?v=Ju6wRvUliNo,KC Videos archive,Kellyoke | Too Sweet (Hozier),5300,135
2025-01-08,6,946,64,Sick,Dominic Fike,Rock,2023,2,Kelly Clarkson,no,,,no,ChodmgCl6qs,https://www.youtube.com/watch?v=ChodmgCl6qs,KC Videos archive,Kellyoke | Sick (Dominic Fike),1500,103
2025-01-09,6,947,65,Eras of Us,Fletcher,Pop,,,Kelly Clarkson,no,,,no,RdRxKC1l17o,https://www.youtube.com/watch?v=RdRxKC1l17o,KC Videos archive,Kellyoke | Eras Of Us (FLETCHER),9800,121
2025-01-10,6,948,66,Stranger in My House,Tamia,R&B / Soul,2000,25,Kelly Clarkson,no,,,no,LLD25bSgRDw,https://www.youtube.com/watch?v=LLD25bSgRDw,KC Videos archive,Kellyoke | Stranger in My House (Tamia),11000,131
2025-01-13,6,949,67,Hear Me,Kelly Clarkson,Rock,2004,21,Kelly Clarkson,no,Vox Realis,,no,RiiQDoZB_KA,https://www.youtube.com/watch?v=RiiQDoZB_KA,KC Videos archive,Kellyoke (Classic) | Hear Me (Kelly Clarkson),2700,152
2025-01-14,6,950,68,Love Out of Lust,Lykke Li,Pop,,,Kelly Clarkson,no,,,no,hIizPXOW09Q,https://www.youtube.com/watch?v=hIizPXOW09Q,KC Videos archive,Kellyoke | Love Out of Lust (Lykke Li),2200,137
2025-01-15,6,951,69,Blue Ain't Your Color,Keith Urban,Country,2016,9,Kelly Clarkson,no,,,no,pJ5X8O-3Zs4,https://www.youtube.com/watch?v=pJ5X8O-3Zs4,KC Videos archive,Kellyoke | Blue Ain't Your Color (Keith Urban),2700,127
2025-01-16,6,952,70,Red Wine Supernova,Chappell Roan,Pop,2023,2,Kelly Clarkson,no,,,no,FcyQXV1Csgs,https://www.youtube.com/watch?v=FcyQXV1Csgs,KC Videos archive,Kellyoke | Red Wine Supernova (Chappell Roan),2800,116
2025-01-17,6,953,71,Slow It Down,Benson Boone,Rock,2024,1,Kelly Clarkson,no,,,no,MZPXtoi9_GE,https://www.youtube.com/watch?v=MZPXtoi9_GE,KC Videos archive,Kellyoke | Slow It Down (Benson Boone),2800,134
2025-01-21,6,954,72,Just Can't Get Enough,Depeche Mode,Pop,1981,44,Kelly Clarkson,no,,,no,qpS4e4-frMw,https://www.youtube.com/watch?v=qpS4e4-frMw,KC Videos archive,Kellyoke | Just Can't Get Enough (Depeche Mode),6200,127
2025-01-22,6,955,73,Doesn't Do Me Any Good,Stephen Sanchez,Rock,2023,2,Kelly Clarkson,no,,,no,URnKAUexcqg,https://www.youtube.com/watch?v=URnKAUexcqg,KC Videos archive,Kellyoke | Doesn't Do Me Any Good (Stephen Sanchez),8900,139
2025-01-23,6,956,74,Kiss Me,Sixpence None the Richer,Pop,1998,27,Kelly Clarkson,no,,,no,6oMTy_4S-8o,https://www.youtube.com/watch?v=6oMTy_4S-8o,KC Videos archive,Kellyoke | Kiss Me (Sixpence None The Richer),5300,119
2025-01-24,6,957,75,Saturday in the Park,Chicago,Rock,1972,53,Chicago,yes,,,no,,,,,,
2025-01-27,6,958,76,Better Be Tough,Ella Langley,Country,,,Kelly Clarkson,no,,,no,B8M5fuQ-GIg,https://www.youtube.com/watch?v=B8M5fuQ-GIg,KC Videos archive,Kellyoke | better be tough (Ella Langley),3500,120
2025-01-28,6,959,77,Breakup Over Breakfast,Avery Anna,Country,,,Kelly Clarkson,no,,,no,ndgsxeo3AzU,https://www.youtube.com/watch?v=ndgsxeo3AzU,KC Videos archive,Kellyoke | Breakup Over Breakfast (Avery Anna),2500,121
2025-01-29,6,960,78,Birds of a Feather,Billie Eilish,Pop,2024,1,Kelly Clarkson,no,,,no,L3MjVkdVLI0,https://www.youtube.com/watch?v=L3MjVkdVLI0,KC Videos archive,Kellyoke | BIRDS OF A FEATHER (Billie Eilish),5200,122
2025-01-30,6,961,79,More Than Words,Extreme,Rock,1991,34,Kelly Clarkson,no,,,no,etk3xnaY2LI,https://www.youtube.com/watch?v=etk3xnaY2LI,KC Videos archive,Kellyoke | More Than Words (Extreme),15000,118
2025-01-31,6,962,80,A Lot More Free,Max McNown,Country,,,Kelly Clarkson,no,,,no,vn978aGv_2M,https://www.youtube.com/watch?v=vn978aGv_2M,The Kelly Clarkson Show (official),'A Lot More Free' By Max McNown | Kelly Clarkson Kellyoke Cover,141000,160
2025-02-03,6,963,81,Flagpole Sitta,Harvey Danger,Pop,1998,27,Kelly Clarkson,no,,,no,uk4UCfQZPq0,https://www.youtube.com/watch?v=uk4UCfQZPq0,KC Videos archive,Kellyoke | Flagpole Sitta (Harvey Danger),3400,141
2025-02-04,6,964,82,I Will (When You Do),Avery Anna feat. Dylan Marlowe,Country,,,Kelly Clarkson,no,,,no,ZzAVho4TjoY,https://www.youtube.com/watch?v=ZzAVho4TjoY,KC Videos archive,Kellyoke | I Will (When You Do) (Avery Anna),6800,124
2025-02-05,6,965,83,Slow Dance,Kelly Clarkson,Pop,2017,8,Kelly Clarkson,no,,,no,zu5RD7ChXOU,https://www.youtube.com/watch?v=zu5RD7ChXOU,KC Videos archive,Kellyoke (Classic) | Slow Dance (Kelly Clarkson),2500,121
2025-02-06,6,966,84,The War Is Over,Kelly Clarkson,Pop,,,Kelly Clarkson,no,,,no,UHaMBaaOV5A,https://www.youtube.com/watch?v=UHaMBaaOV5A,KC Videos archive,Kellyoke (Classic) | The War Is Over (Kelly Clarkson),3300,139
2025-02-07,6,967,85,A Long December,Counting Crows,Rock,1996,29,Kelly Clarkson,no,,,no,CZatgcyWRyo,https://www.youtube.com/watch?v=CZatgcyWRyo,KC Videos archive,Kellyoke | A Long December (Counting Crows),1500,109
2025-02-10,6,968,86,Broken & Beautiful,Kelly Clarkson,Pop,2019,6,Kelly Clarkson,no,,,no,j13IpXhmvIA,https://www.youtube.com/watch?v=j13IpXhmvIA,KC Videos archive,Kellyoke (Classic) | Broken & Beautiful (Kelly Clarkson),3100,132
2025-02-11,6,969,87,You Can't Win,Kelly Clarkson,Rock,2011,14,Kelly Clarkson,no,,,no,IYhM_YpLsOs,https://www.youtube.com/watch?v=IYhM_YpLsOs,KC Videos archive,Kellyoke (Classic) | You Can't Win (Kelly Clarkson),1600,141
2025-02-12,6,970,88,Worst Way,Riley Green,Country,,,Kelly Clarkson,no,,,no,-U4Aat61QAM,https://www.youtube.com/watch?v=-U4Aat61QAM,KC Videos archive,Kellyoke | Worst Way (Riley Green),2600,121
2025-02-13,6,971,89,Another Love,Tom Odell,Pop,2012,13,Kelly Clarkson,no,,,no,ywI6N2eRI4A,https://www.youtube.com/watch?v=ywI6N2eRI4A,KC Videos archive,Kellyoke | Another Love (Tom O'Dell),58000,127
2025-02-14,6,972,90,Your Love,The Outfield,Rock,1986,39,Kelly Clarkson,no,,,no,qX1FPbMx0uE,https://www.youtube.com/watch?v=qX1FPbMx0uE,KC Videos archive,Kellyoke | Your Love (The Outfield),8300,126
2025-02-17,6,973,91,Heat,Kelly Clarkson,R&B / Soul,2018,7,Kelly Clarkson,no,,,no,gWG7Lj6QweA,https://www.youtube.com/watch?v=gWG7Lj6QweA,KC Videos archive,Kellyoke (Classic) | Heat (Kelly Clarkson),3100,126
2025-02-18,6,974,92,"I Lied, I'm Sorry",Chloe Qisha,Pop,,,Kelly Clarkson,no,,,no,RBvPHW0WJ7I,https://www.youtube.com/watch?v=RBvPHW0WJ7I,Xavier Del Cid archive,"Kelly Clarkson Covers 'I Lied, I'm Sorry' By Chloe Qisha l Kellyoke",23,115
2025-02-19,6,975,93,Alright,Supergrass,Rock,1995,30,Kelly Clarkson,no,,,no,LZdYlNSBWBI,https://www.youtube.com/watch?v=LZdYlNSBWBI,KC Videos archive,Kellyoke | Alright (Supergrass),2000,100
2025-02-20,6,976,94,Miss Me Too,Griff,R&B / Soul,,,Kelly Clarkson,no,,,no,BQFhGGc1ZW0,https://www.youtube.com/watch?v=BQFhGGc1ZW0,KC Videos archive,Kellyoke | Miss Me Too (Griff),1300,103
2025-02-21,6,977,95,Did You Know,Kelly Clarkson,Pop,2023,2,Kelly Clarkson,no,,,no,3ZGeYCBqkh0,https://www.youtube.com/watch?v=3ZGeYCBqkh0,KC Videos archive,Kellyoke (Classic) | did you know (Kelly Clarkson),2200,121
2025-02-24,6,978,96,What's Up Lonely,Kelly Clarkson,Pop,,,Kelly Clarkson,no,,,no,qcV11kqcdho,https://www.youtube.com/watch?v=qcV11kqcdho,KC Videos archive,Kellyoke (Classic) | What's Up Lonely (Kelly Clarkson),2700,156
2025-02-25,6,979,97,Standing in Front of You,Kelly Clarkson,Rock,2011,14,Kelly Clarkson,no,,,no,3pu-fqvyWkc,https://www.youtube.com/watch?v=3pu-fqvyWkc,KC Videos archive,Kellyoke (Classic) | Standing in Front of You (Kelly Clarkson),2400,124
2025-02-26,6,980,98,Letting Go,Angie McMahon,,2023,2,Kelly Clarkson,no,,,no,jqLfNJjdOdc,https://www.youtube.com/watch?v=jqLfNJjdOdc,KC Videos archive,Kellyoke | Letting Go (Angie McMahon),3100,114
2025-02-27,6,981,99,Please Please Please,Sabrina Carpenter,Rock,2024,1,Kelly Clarkson,no,,,no,q1K953XspjY,https://www.youtube.com/watch?v=q1K953XspjY,KC Videos archive,Kellyoke | Please Please Please (Sabrina Carpenter),3700,144
2025-02-28,6,982,100,Steppin' On Me,Fitz & The Tantrums,,,,Kelly Clarkson,no,,,no,WzxsbHr_sUM,https://www.youtube.com/watch?v=WzxsbHr_sUM,KC Videos archive,Kellyoke | Steppin' On Me (Fitz and the Tantrums),2800,123
2025-03-03,6,983,101,Laredo,Leon Bridges,Country,2024,1,Kelly Clarkson,no,,,no,7nCZVX4V7Jw,https://www.youtube.com/watch?v=7nCZVX4V7Jw,KC Videos archive,Kellyoke | Laredo (Leon Bridges),9200,135
2025-03-04,6,984,102,Goodbye,Kelly Clarkson,Pop,2023,2,Kelly Clarkson,no,,,no,yuje46Q6aN4,https://www.youtube.com/watch?v=yuje46Q6aN4,KC Videos archive,Kellyoke (Classic) | goodbye (Kelly Clarkson),2300,132
2025-03-05,6,985,103,Moves,Suki Waterhouse,Pop,,,Kelly Clarkson,no,,,no,qRnflbhgCQk,https://www.youtube.com/watch?v=qRnflbhgCQk,KC Videos archive,Kellyoke | Moves (Suki Waterhouse),4200,132
2025-03-06,6,986,104,Pink Pony Club,Chappell Roan,Pop,2020,5,Kelly Clarkson,no,,,no,5ODgGbEw-rs,https://www.youtube.com/watch?v=5ODgGbEw-rs,KC Videos archive,Kellyoke | Pink Pony Club (Chappell Roan),6300,146
2025-03-07,6,987,105,Over the Rainbow,Judy Garland,Pop,,,Josh Groban,yes,,,no,A01VG1hT-qU,https://www.youtube.com/watch?v=A01VG1hT-qU,Xavier Del Cid archive,Josh Groban' Covers 'Over the Rainbow' By Cameo oke,69,181
2025-03-10,6,988,106,Be Thankful for What You Got,William DeVaughn,R&B / Soul,1974,51,Smokey Robinson,yes,,,no,,,,,,
2025-03-11,6,989,107,Too Sweet,Hozier,R&B / Soul,2024,1,Kelly Clarkson,no,,,no,Ju6wRvUliNo,https://www.youtube.com/watch?v=Ju6wRvUliNo,KC Videos archive,Kellyoke | Too Sweet (Hozier),5300,135
2025-03-12,6,990,108,Cry to Me,Solomon Burke,R&B / Soul,1962,63,Marc Broussard,yes,,,no,,,,,,
2025-03-13,6,991,109,Just Can't Get Enough,Depeche Mode,Pop,1981,44,Kelly Clarkson,no,,,no,qpS4e4-frMw,https://www.youtube.com/watch?v=qpS4e4-frMw,KC Videos archive,Kellyoke | Just Can't Get Enough (Depeche Mode),6200,127
2025-03-14,6,992,110,Dancing on Glass,St. Lucia,Electronic,,,Kelly Clarkson,no,,,no,Me_l_Edgvsc,https://www.youtube.com/watch?v=Me_l_Edgvsc,KC Videos archive,Kellyoke | Dancing On Glass (St  Lucia),3400,124
2025-03-17,6,993,111,Cult of Personality,Living Colour,Metal,1988,37,Corey Glover of Living Colour,yes,,,no,,,,,,
2025-03-18,6,994,112,Flames,Will Swinton,,,,Kelly Clarkson,no,,,no,FTloEQ5G26U,https://www.youtube.com/watch?v=FTloEQ5G26U,KC Videos archive,Kellyoke | Flames (Will Swinton),1700,137
2025-03-19,6,995,113,Since U Been Gone,Kelly Clarkson,Rock,2004,21,Andy Cohen,yes,,,no,Fz1NkG4lYds,https://www.youtube.com/watch?v=Fz1NkG4lYds,Xavier Del Cid archive,Andy Cohen Lip Syncs 'Since U Been Gone' Cameo oke,24,207
2025-03-20,6,996,114,I Have Nothing,Whitney Houston,Pop,1993,32,Kelly Clarkson,no,,,no,xppY50bQovI,https://www.youtube.com/watch?v=xppY50bQovI,KC Videos archive,Kellyoke | I Have Nothing (Whitney Houston),3500,142
2025-03-21,6,997,115,Hello,Kelly Clarkson,Rock,,,Kelly Clarkson,no,,,no,BKHXKN7mvIA,https://www.youtube.com/watch?v=BKHXKN7mvIA,The Kelly Clarkson Show (official),'Hello' By Kelly Clarkson | Kellyoke Classic,160000,160
2025-03-24,6,998,116,Kiss Me,Sixpence None the Richer,Pop,1998,27,Kelly Clarkson,no,,,no,6oMTy_4S-8o,https://www.youtube.com/watch?v=6oMTy_4S-8o,KC Videos archive,Kellyoke | Kiss Me (Sixpence None The Richer),5300,119
2025-03-25,6,999,117,The Angel and the Saint,Goldie Boutilier,Pop,,,Kelly Clarkson,no,,,no,twkpb1Fky8w,https://www.youtube.com/watch?v=twkpb1Fky8w,KC Videos archive,Kellyoke | The Angel And The Saint (Goldie Boutilier),1800,129
2025-03-26,6,1000,118,Dark Side,Kelly Clarkson,Pop,2012,13,Kelly Clarkson,no,,,no,HEu94jmYoUg,https://www.youtube.com/watch?v=HEu94jmYoUg,KC Videos archive,Kellyoke (Classic) | Dark Side (Kelly Clarkson),2700,151
2025-03-27,6,1001,119,Birds of a Feather,Billie Eilish,Pop,2024,1,Kelly Clarkson,no,,,no,L3MjVkdVLI0,https://www.youtube.com/watch?v=L3MjVkdVLI0,KC Videos archive,Kellyoke | BIRDS OF A FEATHER (Billie Eilish),5200,122
2025-03-31,6,1002,120,Heartbeat Song,Kelly Clarkson,Pop,2015,10,Kelly Clarkson,no,,,no,2DMxYoCwrnM,https://www.youtube.com/watch?v=2DMxYoCwrnM,KC Videos archive,Kellyoke (Classic) | Heartbeat Song (Kelly Clarkson),2500,138
2025-04-01,6,1003,121,Flagpole Sitta,Harvey Danger,Pop,1998,27,Kelly Clarkson,no,,,no,uk4UCfQZPq0,https://www.youtube.com/watch?v=uk4UCfQZPq0,KC Videos archive,Kellyoke | Flagpole Sitta (Harvey Danger),3400,141
2025-04-02,6,1004,122,Uptown Girl,Billy Joel,R&B / Soul,1983,42,Kelly Clarkson,no,,,no,jqR9qeTEfFw,https://www.youtube.com/watch?v=jqR9qeTEfFw,KC Videos archive,Kellyoke | Uptown Girl (Billy Joel),3300,96
2025-04-03,6,1005,123,Learn to Fly,Foo Fighters,Rock,1999,26,Kelly Clarkson,no,,,no,DgolyDIvhZ4,https://www.youtube.com/watch?v=DgolyDIvhZ4,KC Videos archive,Kellyoke | Learn To Fly (Foo Fighters),2100,119
2025-04-04,6,1006,124,She's So High,Tal Bachman,Pop,1999,26,Kelly Clarkson,no,,,no,FjMoMhlKd60,https://www.youtube.com/watch?v=FjMoMhlKd60,KC Videos archive,Kellyoke | She's So High (Tal Bachman),3600,136
2025-04-07,6,1007,125,Worth It,Raye,Electronic,2023,2,Kelly Clarkson,no,,,no,eJ-a62gl0yA,https://www.youtube.com/watch?v=eJ-a62gl0yA,KC Videos archive,Kellyoke | Worth It. (RAYE),1900,134
2025-04-08,6,1008,126,All I Wanna Do,Sheryl Crow,Country,1994,31,Kelly Clarkson,no,,,no,OCMM5cBxDss,https://www.youtube.com/watch?v=OCMM5cBxDss,KC Videos archive,Kellyoke | All I Wanna Do (Sheryl Crow),2300,129
2025-04-09,6,1009,127,Insensitive,Jann Arden,Pop,1994,31,Kelly Clarkson,no,,,no,QjC4Cm7cYmo,https://www.youtube.com/watch?v=QjC4Cm7cYmo,KC Videos archive,Kellyoke | Insensitive (Jann Arden),2400,114
2025-04-10,6,1010,128,Talking to the Moon,Bruno Mars,Pop,2011,14,Kelly Clarkson,no,,,no,P03v9925Qng,https://www.youtube.com/watch?v=P03v9925Qng,KC Videos archive,Kellyoke | Talking to the Moon (Bruno Mars),3000,142
2025-04-11,6,1011,129,I Forgive You,Kelly Clarkson,Rock,2011,14,Kelly Clarkson,no,,,no,lHNJlIvtGF0,https://www.youtube.com/watch?v=lHNJlIvtGF0,KC Videos archive,Kellyoke (Classic) | I Forgive You (Kelly Clarkson),1700,128
2025-04-14,6,1012,130,Follow Your Arrow,Kacey Musgraves,Country,2013,12,Kelly Clarkson,no,,,no,3F6hVVEOWlw,https://www.youtube.com/watch?v=3F6hVVEOWlw,KC Videos archive,Kellyoke | Follow Your Arrow (Kacey Musgraves),1500,127
2025-04-15,6,1013,131,A Long December,Counting Crows,Rock,1996,29,Kelly Clarkson,no,,,no,CZatgcyWRyo,https://www.youtube.com/watch?v=CZatgcyWRyo,KC Videos archive,Kellyoke | A Long December (Counting Crows),1500,109
2025-04-16,6,1014,132,Alright,Supergrass,Rock,1995,30,Kelly Clarkson,no,,,no,LZdYlNSBWBI,https://www.youtube.com/watch?v=LZdYlNSBWBI,KC Videos archive,Kellyoke | Alright (Supergrass),2000,100
2025-04-17,6,1015,133,Who's Sorry Now,Connie Francis,,,,performed by Gracie Lawrence,yes,,,no,,,,,,
2025-04-18,6,1016,134,Racing,Tony K,Hip hop,,,Kelly Clarkson,no,,,no,nu_-WrSjc58,https://www.youtube.com/watch?v=nu_-WrSjc58,KC Videos archive,Kellyoke | Racing (Tony K),1500,97
2025-04-21,6,1017,135,Sick,Dominic Fike,Rock,2023,2,Kelly Clarkson,no,,,no,ChodmgCl6qs,https://www.youtube.com/watch?v=ChodmgCl6qs,KC Videos archive,Kellyoke | Sick (Dominic Fike),1500,103
2025-04-22,6,1018,136,Heat,Kelly Clarkson,R&B / Soul,2018,7,Kelly Clarkson,no,,,no,gWG7Lj6QweA,https://www.youtube.com/watch?v=gWG7Lj6QweA,KC Videos archive,Kellyoke (Classic) | Heat (Kelly Clarkson),3100,126
2025-04-23,6,1019,137,Anything for You,Gloria Estefan & Miami Sound Machine,Pop,1988,37,Kelly Clarkson,no,,,no,NPMjzggg1gA,https://www.youtube.com/watch?v=NPMjzggg1gA,KC Videos archive,Kellyoke | Anything for You (Gloria Estefan & Miami Sound Machine),1400,114
2025-04-24,6,1020,138,Don't Mind If I Do,Riley Green & Ella Langley,Country,,,Kelly Clarkson,no,,,no,6tQHVA-k8cY,https://www.youtube.com/watch?v=6tQHVA-k8cY,Xavier Del Cid archive,Kelly Clarkson Covers 'Don't Mind If I Do' By ' Riley Green l Kellyoke,3700,192
2025-04-25,6,1021,139,For Crying Out Loud,Finneas,Rock,,,Kelly Clarkson,no,,,no,6NfEF4mji40,https://www.youtube.com/watch?v=6NfEF4mji40,KC Videos archive,Kellyoke | For Cryin Out Loud! (FINNEAS),1000,120
2025-04-28,6,1022,140,Flames,Will Swinton,,,,Kelly Clarkson,no,,,no,FTloEQ5G26U,https://www.youtube.com/watch?v=FTloEQ5G26U,KC Videos archive,Kellyoke | Flames (Will Swinton),1700,137
2025-04-29,6,1023,141,The Angel and the Saint,Goldie Boutilier,Pop,,,Kelly Clarkson,no,,,no,twkpb1Fky8w,https://www.youtube.com/watch?v=twkpb1Fky8w,KC Videos archive,Kellyoke | The Angel And The Saint (Goldie Boutilier),1800,129
2025-04-30,6,1024,142,Love Out of Lust,Lykke Li,Pop,,,Kelly Clarkson,no,,,no,hIizPXOW09Q,https://www.youtube.com/watch?v=hIizPXOW09Q,KC Videos archive,Kellyoke | Love Out of Lust (Lykke Li),2200,137
2025-05-01,6,1025,143,White Lies,Sam Ryder,Pop,,,Kelly Clarkson,no,,,no,2886Hf3IV8c,https://www.youtube.com/watch?v=2886Hf3IV8c,KC Videos archive,Kellyoke | White Lies  (Lucius),2000,115
2025-05-02,6,1026,144,Bad Thoughts,Rachel Platten,Pop,,,Rachel Platten,yes,,,no,,,,,,
2025-05-05,6,1027,145,Boyfriend Forever,Abbey Romeo,,,,Abbey Romeo,yes,,,no,,,,,,
2025-05-06,6,1028,146,Learn to Fly,Foo Fighters,Rock,1999,26,Kelly Clarkson,no,,,no,DgolyDIvhZ4,https://www.youtube.com/watch?v=DgolyDIvhZ4,KC Videos archive,Kellyoke | Learn To Fly (Foo Fighters),2100,119
2025-05-07,6,1029,147,Home (Lyana's Song),Amy Grant,Gospel,,,Amy Grant,yes,,,no,,,,,,
2025-05-08,6,1030,148,Red Wine Supernova,Chappell Roan,Pop,2023,2,Kelly Clarkson,no,,,no,FcyQXV1Csgs,https://www.youtube.com/watch?v=FcyQXV1Csgs,KC Videos archive,Kellyoke | Red Wine Supernova (Chappell Roan),2800,116
2025-05-09,6,1031,149,Slow It Down,Benson Boone,Rock,2024,1,Dove Cameron,yes,,Dove Cameron version,no,,,,,,
2025-05-12,6,1032,150,7 Days of Weak,Ledisi,,,,Ledisi,yes,,,no,,,,,,
2025-05-13,6,1033,151,All I Wanna Do,Sheryl Crow,Country,1994,31,Kelly Clarkson,no,,,no,OCMM5cBxDss,https://www.youtube.com/watch?v=OCMM5cBxDss,KC Videos archive,Kellyoke | All I Wanna Do (Sheryl Crow),2300,129
2025-05-14,6,1034,152,If I Only Had a Brain,,Musical theatre,,,Kelly Clarkson,no,,,no,U3kXgrCDg-g,https://www.youtube.com/watch?v=U3kXgrCDg-g,KC Videos archive,Kellyoke | If I Only Had a Brain (Wizard of Oz),2700,113
2025-05-15,6,1035,153,Still Bad,Lizzo,Pop,,,Kelly Clarkson,no,Lizzo,,no,bbMUGE9p4ac,https://www.youtube.com/watch?v=bbMUGE9p4ac,KC Videos archive,Kellyoke | Still Bad [with Lizzo] (Lizzo),1500,154
2025-05-16,6,1036,154,Where Have You Been,Kelly Clarkson,Pop,2025,0,Kelly Clarkson,no,,,no,uqnLfuZNuco,https://www.youtube.com/watch?v=uqnLfuZNuco,KC Videos archive,Kellyoke (Classic) | Where Have You Been (Kelly Clarkson),1200,235
2025-05-19,6,1037,155,Always Remember Us This Way,Lady Gaga,Country,2019,6,Kelly Clarkson,no,,,no,SKnd3raIU8g,https://www.youtube.com/watch?v=SKnd3raIU8g,KC Videos archive,Kellyoke | Always Remember Us This Way (Lady Gaga),4900,121
2025-05-20,6,1038,156,What It Feels Like,Aly & AJ,,,,Aly & AJ,yes,,,no,HxxHEQSWgNk,https://www.youtube.com/watch?v=HxxHEQSWgNk,Xavier Del Cid archive,Aly & AJ - 'What It Feels Like' By Aly & AJ l Cameo - oke,88,250
2025-05-21,6,1039,157,Go Home W U,Keith Urban & Lainey Wilson,Country,,,Kelly Clarkson,no,Keith Urban,,no,-NZOYVA0tIs,https://www.youtube.com/watch?v=-NZOYVA0tIs,Other upload,,,
2025-05-22,6,1040,158,Drivers License,Olivia Rodrigo,Pop,2021,4,Lea Michele,yes,,Lea Michele version,no,,,,,,
2025-05-27,6,1041,159,Just Missed the Train,Trine Rein,,,,Kelly Clarkson,no,,Kelly Clarkson version,no,L-XKxOYLrKk,https://www.youtube.com/watch?v=L-XKxOYLrKk,KC Videos archive,Kellyoke (Classic) | Just Missed The Train (Kelly Clarkson),2400,139
2025-05-28,6,1042,160,I Got a New One,Elizabeth Nichols,,,,Kelly Clarkson,no,,,no,g6LEpMOLO84,https://www.youtube.com/watch?v=g6LEpMOLO84,The Kelly Clarkson Show (official),'I Got A New One' By Elizabeth Nichols | Kelly Clarkson Kellyoke Cover,794000,170
2025-05-29,6,1043,161,Total Eclipse of the Heart,Bonnie Tyler,Rock,1983,42,Kelly Clarkson,no,,,no,3AiTunB8i4Q,https://www.youtube.com/watch?v=3AiTunB8i4Q,KC Videos archive,Kellyoke | Total Eclipse of the Heart (Bonnie Tyler),4600,111
2025-06-02,6,1044,162,I Lied,Lord Huron and August Ponthier,Pop,2021,4,Kelly Clarkson,no,,,no,xGnHGIeIFyY,https://www.youtube.com/watch?v=xGnHGIeIFyY,The Kelly Clarkson Show (official),'I Lied' by Lord Huron ft. Allison Ponthier | Kelly Clarkson Kellyoke Cover,150000,139
2025-06-03,6,1045,163,Worth It,Raye,Electronic,2023,2,Kelly Clarkson,no,,,no,eJ-a62gl0yA,https://www.youtube.com/watch?v=eJ-a62gl0yA,KC Videos archive,Kellyoke | Worth It. (RAYE),1900,134
2025-06-04,6,1046,164,I'll Be,Edwin McCain,Rock,1997,28,Kelly Clarkson,no,,,no,BpTXhwTD4hQ,https://www.youtube.com/watch?v=BpTXhwTD4hQ,KC Videos archive,Kellyoke | I'll Be (Edwin McCain),3200,135
2025-06-05,6,1047,165,You're Beautiful,James Blunt,Rock,2005,20,Kelly Clarkson,no,,,no,LmmgX6uxcSE,https://www.youtube.com/watch?v=LmmgX6uxcSE,Xavier Del Cid archive,Kelly Clarkson Covers' You're Beautiful By James Blunt  Kelly Clarkson Show Cameo oke,583,467
2025-06-09,6,1048,166,You Lie,Cee Cee Chapman,Country,1988,37,Kelly Clarkson,no,,,no,SIACfaI4k9Y,https://www.youtube.com/watch?v=SIACfaI4k9Y,KC Videos archive,Kellyoke | You Lie (Reba McEntire),8600,130
2025-06-10,6,1049,167,Damn I Wish I Was Your Lover,Sophie B. Hawkins,Rock,1992,33,Kelly Clarkson,no,,,no,mE5QSWqqIYs,https://www.youtube.com/watch?v=mE5QSWqqIYs,KC Videos archive,Kellyoke | Damn I Wish I Was Your Lover (Sophie B. Hawkins),2700,125
2025-06-11,6,1050,168,Coffee,Chappell Roan,Pop,,,Kelly Clarkson,no,,,no,NL6SRTrIDeQ,https://www.youtube.com/watch?v=NL6SRTrIDeQ,KC Videos archive,Kellyoke | Coffee (Chappell Roan),2100,108
2025-06-12,6,1051,169,Cry,Benson Boone,Rock,2024,1,Kelly Clarkson,no,,,no,mxfj1R0wDTs,https://www.youtube.com/watch?v=mxfj1R0wDTs,KC Videos archive,Kellyoke | Cry (Benson Boone),2500,140
2025-06-16,6,1052,170,Ain't No Love in Oklahoma,Luke Combs,Country,2024,1,Kelly Clarkson,no,,,no,8l6uLUA3v7g,https://www.youtube.com/watch?v=8l6uLUA3v7g,KC Videos archive,Kellyoke | Ain't No Love In Oklahoma (Luke Combs),5100,119
